z,T_eV,Theta_total_norm,Gamma_QCD,Gamma_weak,Gamma_thermal,Gamma_EM
3905960243.523175,917206.6909336334,1.5146668478229118e-06,1.1125431407500862e-155,0.21478222429867921,1.0,1.0
3984742545.5315766,935706.534763478,1.5647418798286282e-06,4.501821192038535e-155,0.26957089815363444,1.0,1.0
4065113868.0938964,954579.5161044195,1.6191564987414705e-06,1.821627701696637e-154,0.3324188932198322,1.0,1.0
4147106261.382035,973833.161052545,1.6775791179795921e-06,7.371077930595586e-154,0.4018580367965023,1.0,1.0
4230752422.0122914,993475.1475035223,1.739282572176738e-06,2.9826506156367134e-153,0.47547133404475866,1.0,1.0
4316085706.084099,1013513.3082143867,1.8032115459422894e-06,1.2069068837395878e-152,0.5501662082581324,1.0,1.0
4403140142.481577,1033955.6339270414,1.8681464693795202e-06,4.883656900312067e-152,0.6226656467476837,1.0,1.0
4491950446.443472,1054810.2765547838,1.9329147313883882e-06,1.9761346166345475e-151,0.6900629839270056,1.0,1.0
4582552033.406703,1076085.5524330782,1.996576532452529e-06,7.996278409392505e-151,0.7502506478171236,1.0,1.0
4674981033.129296,1097789.945635937,2.0585294104594155e-06,3.2356332338228306e-150,0.802102197032235,1.0,1.0
4769274304.098027,1119932.1113591562,2.118518041466287e-06,1.3092743758880577e-149,0.8454068324460154,1.0,1.0
4865469448.2266445,1142520.8793717872,2.176573952035362e-06,5.297879170752942e-149,0.8806454660193193,1.0,1.0
4963604825.850739,1165565.2575372658,2.2329244446955017e-06,2.14374650760431e-148,0.9087189402404151,1.0,1.0
5063719571.024871,1189074.4354055214,2.287903474922286e-06,8.674507176878163e-148,0.9307087841599347,1.0,1.0
5165853607.128245,1213057.787877535,2.341882074566461e-06,3.5100733456677856e-147,0.9477060670767612,1.0,1.0
5270047662.785318,1237524.8789438563,2.3952226284679987e-06,1.420324479628603e-146,0.9607098954791387,1.0,1.0
5376343288.107334,1262485.4654984768,2.4482537302392707e-06,5.747234968559211e-146,0.9705804691060952,1.0,1.0
5484782871.261553,1287949.501229656,2.501259755410986e-06,2.3255749131809313e-145,0.9780280411068029,1.0,1.0
5595409655.374563,1313927.140589196,2.5544795636146795e-06,9.410261989337783e-145,0.9836220699707129,1.0,1.0
5708267755.776739,1340428.7428418251,2.608110099186743e-06,3.807790934040137e-144,0.9878096191716201,1.0,1.0
5823402177.594326,1367464.876196213,2.662312107241741e-06,1.5407936371869173e-143,0.9909363514279373,1.0,1.0
5940858833.696335,1395046.3220193016,2.717216329893953e-06,6.2347042511797135e-143,0.9932665693443531,1.0,1.0
6060684563.003652,1423184.0791356927,2.772929330286215e-06,2.522825650476497e-142,0.9950007224915662,1.0,1.0
6182927149.167211,1451889.3682137015,2.82953857403367e-06,1.0208422094005649e-141,0.996289923520024,1.0,1.0
6307635339.6229,1481173.6362398723,2.8871166689247984e-06,4.130760349219476e-141,0.9972475883039147,1.0,1.0
6434858865.031036,1511048.5610838023,2.9457248015908238e-06,1.6714807543840593e-140,0.9979585620495307,1.0,1.0
6564648459.107664,1541526.0561549726,3.005415469551217e-06,6.763519730250858e-140,0.9984861633963232,1.0,1.0
6697055878.856008,1572618.2751535468,3.0662346241447696e-06,2.7368068116678332e-139,0.9988775616827056,1.0,1.0
